trial_uid,file_id,model_name,meta_audiobox_aes_PQ,fad_song2song_music2latent_df,ops,tps,emb_mse_music2latent_df,singmos,fad_song2song_mert_df,ips,sdr,fad_song2song_clap_audio_df,multi_res_loss,emb_mse_mert_df,meta_audiobox_aes_CU,pam,sir,fad_song2song_clap_music_df,emb_mse_clap_music_df,sisdr,visqol,emb_mse_clap_audio_df,xls_r_sqa,isr,sar,aps
dcr_test_svs_eval_group0_trial_1,fileid_48,melroformer_bigvgan,4.971304893493652,16.905393431509154,20.92968514967314,9.450190566978415,0.4846,2.8273110389709473,26.036071557229207,82.39498708052764,-12.818882922593692,0.4215673333402973,1.3419778,0.1097,4.004062652587891,0.8469626903533936,7.366126014461029,0.3665760601161013,0.000653,-21.205373696527964,3.87728559,0.0007653,1.647588133811951,-0.6567026033132877,-11.127731284649778,18.00232791410947
dcr_test_svs_eval_group0_trial_10,fileid_37,melroformer_small,5.940027236938477,16.661978039349208,23.118904829232235,17.963616209455395,0.3308,3.181197166442871,54.74650034742612,52.35797669577599,4.950461794893383,0.2636267530735184,1.3241823,0.1333,5.645504474639893,0.8488699197769165,8.74233339068157,0.4793605251584338,0.000841,1.2410659438798644,3.44291695,0.000471,1.1524842977523804,4.893848068375075,5.1440811587935285,27.44299479019525
dcr_test_svs_eval_group0_trial_11,fileid_49,melroformer_large,6.934563636779785,15.284211278665964,40.64420728720132,59.10407309303661,0.31,3.886700630187988,21.959625480984585,57.2546264533425,12.454617345328394,0.1516497601023967,1.0966313,0.0724,6.044081687927246,0.8232978582382202,19.64488051678981,0.2087751359356769,0.0003738,11.903576747776077,3.95033331,0.0002692,2.884801864624023,14.407098715895271,12.774920791239218,47.45391188107956
dcr_test_svs_eval_group0_trial_12,fileid_49,melroformer_small,6.756167888641357,16.785077287653948,33.77837386398445,45.10301285324472,0.3525,3.352792978286743,23.62541739536607,47.894821829929256,10.45571687744348,0.1888342527036155,1.2352257,0.0875,5.616531848907471,0.6054063439369202,14.870732701299564,0.2577480878765637,0.000471,9.931228106149169,3.49750273,0.0003376,2.7899913787841797,13.7875892640953,10.72189178286754,40.52882446994012
dcr_test_svs_eval_group0_trial_13,fileid_12,sgmsvs,7.326274871826172,9.992391082815857,39.940917702688814,68.90125200957242,0.2463,4.050381660461426,24.72780089000088,64.48009784855533,15.360690359671825,0.1317310043941374,1.1615299,0.0879,6.655247688293457,0.9167749285697936,21.38627683659433,0.2318279711611052,0.0004177,14.88890151090663,2.64252052,0.0002359,2.6878814697265625,18.369799008748306,15.431387904925549,42.43377766021487
dcr_test_svs_eval_group0_trial_16,fileid_0,melroformer_bigvgan,6.7405595779418945,11.57859381585628,8.732019094653264,10.799726540175644,0.2925,3.36063551902771,25.02827340423869,83.43558218776084,-3.2546853675591656,0.1721454806338641,0.9806811,0.064,4.894947528839111,0.7608042359352112,14.782769570947089,0.1746888462162348,0.0003083,-9.799977509940495,4.50090824,0.0003054,1.651292324066162,-3.711232412096349,-2.68432940620908,3.192842698233654
dcr_test_svs_eval_group0_trial_17,fileid_35,melroformer_bigvgan,7.129505634307861,15.405531080302808,9.146977118820718,14.155852997934565,0.4797,2.9155964851379395,21.24907632935185,82.51724007680517,-9.888401061712129,0.1333511245726425,1.168153,0.09,7.315086364746094,0.8788016438484192,8.634942380060231,0.194290317705233,0.000354,-38.81581019292729,4.25718301,0.0002402,1.7098424434661863,-1.1789093605746763,-9.109988691228478,10.999708277255625
dcr_test_svs_eval_group0_trial_18,fileid_39,melroformer_bigvgan,6.8461127281188965,13.887502155217405,14.713412892289648,22.540061976151524,0.3796,3.5589208602905273,21.60724193540375,79.40729501385619,-6.270757526317146,0.0959569000179917,1.104023,0.07574,5.544962406158447,0.7625718712806702,10.40898171645389,0.1174594904475526,0.0002047,-12.324762694477744,4.1373245,0.0001701,2.9611458778381348,-3.217832828526068,-5.273308813464983,20.76648451698869
dcr_test_svs_eval_group0_trial_19,fileid_15,htdemucs,5.006389617919922,9.676815371308194,34.34229856810477,64.76279650201812,0.2249,3.517669916152954,41.487361630900125,67.12624645416365,7.926412014902947,0.4815349228380268,1.0897334,0.1166,4.596728801727295,0.8937109708786011,13.1194235958323,0.5559238091911671,0.001019,5.679823969678777,3.583294,0.000896,2.1013617515563965,8.413219024104526,8.031764369173684,34.5719536279143
dcr_test_svs_eval_group0_trial_21,fileid_5,sgmsvs,6.884802341461182,8.404374028235281,44.12444995207096,58.44526588497795,0.2125,4.1176981925964355,23.098886683791477,65.7794673392732,10.73050326346619,0.1116369382312997,1.125251,0.0808,5.734388828277588,0.9555438756942748,17.08803285630321,0.2063568923962705,0.0004115,10.575831895117528,3.31545491,0.0002023,3.0592598915100098,15.619288395814976,10.773583294826397,48.76970921286045
dcr_test_svs_eval_group0_trial_22,fileid_44,melroformer_bigvgan,7.715339660644531,11.908550236940885,3.2938631411860904,4.705229490535272,0.4236,2.651293992996216,13.815107753634322,84.02424230952309,-8.837381387128755,0.0954556908946964,0.9097854,0.056,6.682277679443359,0.6751893162727356,9.278372380091444,0.1063618102732233,0.0001856,-50.72299005982615,4.25808722,0.0001659,1.974440097808838,-1.6981763014261817,-7.823551789062075,3.96940296020776
dcr_test_svs_eval_group0_trial_23,fileid_22,htdemucs,7.000392436981201,23.71398073603297,43.22647905448489,55.767439958981825,0.5146,3.1617352962493896,35.66510096948298,61.25400993386645,5.333960920520147,0.4410792874155684,1.8861656,0.12134,5.79550838470459,0.7349578142166138,12.261403770744364,0.387346246297892,0.000709,3.8941656193449554,2.80174535,0.000815,1.7957720756530762,5.967167430972962,5.519616524993804,48.948251356709974
dcr_test_svs_eval_group0_trial_24,fileid_26,htdemucs,6.889031410217285,7.332320633176124,52.04326974441207,66.55311347070221,0.1555,4.198385715484619,21.163962833888576,69.37247403981979,14.11031593547303,0.0813145927252319,0.68633944,0.0713,7.348523139953613,0.9091742634773254,19.643061001331873,0.1285735134924243,0.0002302,13.703527428900795,3.85597821,0.0001497,2.9928126335144043,18.46528718515379,14.199004102533186,55.28070783622903
dcr_test_svs_eval_group0_trial_25,fileid_33,htdemucs,6.9070940017700195,3.8968042242846934,41.02508091814353,73.22082344334898,0.1114,3.869234561920166,35.02297782255886,71.63489345718821,12.387317738219776,0.1662873310037578,1.034258,0.08655,5.648557186126709,0.7652204036712646,17.42283065187554,0.1535380506738123,0.0002687,11.584486365486493,4.06037827,0.0002923,2.498446464538574,16.05576819753629,12.484970116200396,27.85065895263268
dcr_test_svs_eval_group0_trial_26,fileid_0,htdemucs,6.80646276473999,8.881033039189589,25.453350498401942,65.59708544007175,0.1919,3.190034866333008,42.54687111618192,51.23743690243905,18.48684526981158,0.1776329563769729,1.0575448,0.0972,5.546572685241699,0.4539139866828918,20.944581579993,0.3055116006523986,0.0005536,17.917142101740115,4.19716096,0.0003128,1.4737210273742676,23.424911642752814,18.594845584234637,34.25246678222548
dcr_test_svs_eval_group0_trial_27,fileid_27,htdemucs,6.796329021453857,50.12574996839273,44.341806865538864,11.000317702629731,0.8413,2.211893320083618,95.96865531759468,90.76913857371468,4.355783927783116,1.1701904640391292,2.7729402,0.2556,5.88228702545166,0.1537157148122787,2.55350582561784,1.0633674385020062,0.002028,-56.314288023600625,2.62008569,0.002317,1.100693941116333,2.8846705799354804e-05,5.95908755431513,0.0227417068240769
dcr_test_svs_eval_group0_trial_28,fileid_25,melroformer_small,7.882147789001465,3.515680485672476,40.05059396597538,65.19751055077143,0.0729,4.121065616607666,32.52027327939547,55.05361451002646,13.75518161557961,0.2985019668694306,1.0673503,0.0826,6.336810111999512,0.8706531524658203,18.337339345654915,0.3743688847286739,0.000671,13.62709880873783,3.80714621,0.0005426,3.2006216049194336,20.621015098438463,13.866404198720128,53.3802524007691
dcr_test_svs_eval_group0_trial_29,fileid_15,melroformer_bigvgan,7.36089563369751,11.700954089831413,15.61723467851263,23.08961243279807,0.2747,3.5278491973876953,30.597596692061785,82.46409418668085,-9.244292680469767,0.3307557026785728,1.2095854,0.10706,6.491644859313965,0.984743356704712,8.186572491170622,0.3526304730520622,0.0006447,-23.909713179556988,4.01517591,0.000607,2.224250078201294,-0.8578524786516557,-8.386712842204275,12.97843374546157
dcr_test_svs_eval_group0_trial_3,fileid_24,melroformer_large,7.791243553161621,4.842144128410524,19.150774854047103,50.025011523598494,0.09,3.682581901550293,28.36429505505501,74.01130924983453,8.910171496793792,0.2188821162969246,0.949206,0.05872,6.228681564331055,0.8349847793579102,16.947854628865368,0.2737667629273707,0.0004823,8.249728035209499,4.32937733,0.0003939,1.4871615171432495,7.846322646109702,9.095326858075577,15.27438435955904
dcr_test_svs_eval_group0_trial_30,fileid_40,sgmsvs,4.535301208496094,5.634846132085201,42.92018103040016,67.53618056427352,0.1449,2.785196304321289,16.360435705543807,65.38713619125353,6.776509796380655,0.1872192341480452,0.9156524,0.0676,3.888548851013184,0.6381480693817139,9.013877878924484,0.2136636698719307,0.0003886,6.55543780413661,4.07186445,0.0003448,1.3980553150177002,14.850805870539292,6.826780922930348,46.79792817697632
dcr_test_svs_eval_group0_trial_31,fileid_32,melroformer_bigvgan,6.42855978012085,12.10377380434258,12.547878604602008,8.464426586781578,0.3767,2.9247093200683594,37.020523893866624,84.20289888061194,-10.373883275541012,0.0844342222472984,1.1225435,0.11975,5.408921718597412,0.8529491424560547,7.234256868444927,0.1463788390099791,0.0002568,-18.113828001053072,3.72164507,0.0001507,2.3883256912231445,-0.5146816785743225,-9.074997830749506,8.694581078854052
dcr_test_svs_eval_group0_trial_32,fileid_7,melroformer_small,6.891810894012451,8.022973008660244,36.77054504161676,57.33618887624834,0.2103,3.951321840286255,29.009241735765613,74.80821419506202,10.932160304600194,0.1771486272922904,1.3519895,0.10004,6.01853609085083,0.9498953819274902,16.768922590983195,0.1866480933164966,0.000338,10.625275493344756,3.47481408,0.0003183,3.014072895050049,14.239256632102297,11.02419625702461,39.20679479408234
dcr_test_svs_eval_group0_trial_33,fileid_16,htdemucs,5.721975326538086,10.477284567243592,26.043344134928713,42.80157970735116,0.2664,2.8670949935913086,30.866215781373853,71.50091991348184,6.394928252499542,0.3362772224557502,1.2614712,0.135,4.250905990600586,0.858540952205658,9.815412445285697,0.2828511946495883,0.0005283,6.024141674011584,3.21158244,0.000619,1.3454792499542236,11.87723170509107,6.422145656322762,19.63718315613785
dcr_test_svs_eval_group0_trial_34,fileid_12,melroformer_small,7.098748683929443,5.810998958503262,36.28751258972308,60.40085028143602,0.1448,4.055478572845459,24.46273617896111,74.08313485811611,14.937710027938136,0.1858649109795582,1.1509247,0.08295,6.350518226623535,0.9014654159545898,19.681326347501507,0.3037968576081553,0.000541,14.501487090107023,2.82573943,0.0003335,3.0801970958709717,19.71258120081919,15.135893714731544,37.02785885398954
